pool,pair_symbols,epoch_week,fee_tier_bps,fees_usd,volume_usd,tvl_usd,emissions_aero,aero_price,emissions_usd,fees_per_emission,profitable
0x9cadc7e36191c8b40d0d02b830dc32ce2242d27b,IDRX/USDC,2026-W17,100.0,74.82,7482.0032,4684.54,9.445513,0.40627,3.8374,19.4976,True
0xa69cdf524d072c366fd050957880552916d29405,WETH/SAND,2026-W17,5.0,230.9494,461898.8424,328206.23,2085.22334,0.40627,847.164,0.2726,False
0xaa067f08fef60420d050a92e7800e588748b7d67,WETH/MAMO,2026-W17,30.0,356.5217,118840.5816,381886.73,178.843121,0.40627,72.6586,4.9068,True
0xb51c06ee6a8459630f0b98a2372f8121af8f61b1,SPON/WETH,2026-W17,30.0,3.5524,1184.1446,18334.54,14.137819,0.40627,5.7438,0.6185,False
0xc8c15670050541255f9b797c008047682524861f,LCAP/USDC,2026-W17,30.0,244.5638,81521.2621,219403.08,1164.300809,0.40627,473.0206,0.517,False
0xd9932a538e4c7621d9ab1b45de31a5d60e672b1c,HIGHER/WETH,2026-W17,30.0,0.0102,3.3851,28107.96,0.0,0.40627,0.0,,True
0xebec4772aba30d82bc64bbb99187b4ca29928e2e,WETH/BENJI,2026-W17,30.0,5.9401,1980.0266,82912.83,8.311066,0.40627,3.3765,1.7592,True
0x5aadacac0dededd534990ddc0ea6565d104b48de,kVCM/USDC,2026-W17,100.0,0.0002,0.0175,5197.08,0.0,0.40627,0.0,,True
0x1807af3897aa6419e770d4642df7b8b06e542c02,WETH/Anon,2026-W18,5.0,11.294,22587.9938,300266.87,393.272246,0.45763,179.973,0.0628,False
0x222ccbe78890a4d9ef8d22d7fc1b968be0f2c653,BIO/WETH,2026-W18,5.0,4316.9053,8633810.6985,430377.85,28028.51343,0.45763,12826.678,0.3366,False
0x326841efd63340767e02ec88e583f18a82af4a48,WETH/MIGGLES,2026-W18,30.0,6.1135,2037.8337,255754.67,26.790614,0.45763,12.2602,0.4986,False
0x3debc1a83ede28e30baaa43f9fa110e052d4ccdd,CADC/WETH,2026-W18,5.0,203.5136,407027.2058,107154.88,2435.141138,0.45763,1114.3927,0.1826,False
0x3f932b543490c477846288e48e4546a04ff1410e,USDC/WCT,2026-W18,30.0,12.3248,4108.2787,18498.94,43.431736,0.45763,19.8756,0.6201,False
0x43b97febdadad12afde21baa96eb762bc26d13f3,USDC/axlUSDC,2026-W18,1.0,94.0765,940765.1004,241236.02,233.189679,0.45763,106.7145,0.8816,False
0x458f1d779e5f9ee149b53b8f77c5d62c2bc28d8e,1000X/USDC,2026-W18,100.0,5.4884,548.843,7658.56,24.962433,0.45763,11.4235,0.4804,False
0x6446021f4e396da3df4235c62537431372195d38,WETH/OETHb,2026-W18,1.0,3.2021,32021.1217,4779899.14,352.595477,0.45763,161.3581,0.0198,False
0x72be417afb0abea66913141c605d313bb389b59c,WETH/LINK,2026-W18,5.0,58.8771,117754.194,308791.19,958.141512,0.45763,438.4739,0.1343,False
0x864cc817099761c7b7f8228822f2bde0b74a6588,WETH/uNEAR,2026-W18,30.0,10.4327,3477.5641,64350.23,38.708105,0.45763,17.714,0.589,False
0x9cadc7e36191c8b40d0d02b830dc32ce2242d27b,IDRX/USDC,2026-W18,100.0,191.005,19100.5042,17098.36,7.814281,0.45763,3.576,53.413,True
0xa69cdf524d072c366fd050957880552916d29405,WETH/SAND,2026-W18,5.0,49.8149,99629.8856,313731.15,5612.369104,0.45763,2568.3864,0.0194,False
0xaa067f08fef60420d050a92e7800e588748b7d67,WETH/MAMO,2026-W18,30.0,351.2724,117090.805,373441.83,194.987171,0.45763,89.2319,3.9366,True
0xb51c06ee6a8459630f0b98a2372f8121af8f61b1,SPON/WETH,2026-W18,30.0,4.2184,1406.134,18322.61,11.338878,0.45763,5.189,0.813,False
0xc8c15670050541255f9b797c008047682524861f,LCAP/USDC,2026-W18,30.0,197.1491,65716.3599,219050.07,1215.333189,0.45763,556.1725,0.3545,False
0xd9932a538e4c7621d9ab1b45de31a5d60e672b1c,HIGHER/WETH,2026-W18,30.0,0.0061,2.0472,27532.49,0.0,0.45763,0.0,,True
0xebec4772aba30d82bc64bbb99187b4ca29928e2e,WETH/BENJI,2026-W18,30.0,10.1842,3394.7309,81334.87,5.700814,0.45763,2.6089,3.9036,True
0x214c7b09e2b3b50b2573eca53d897d4f89c9b2a2,WETH/TAIRO,2026-W18,30.0,0.0182,6.058,1326.87,0.0,0.45763,0.0,,True
0x5aadacac0dededd534990ddc0ea6565d104b48de,kVCM/USDC,2026-W18,100.0,5.4225,542.2506,5272.97,0.252832,0.45763,0.1157,46.8669,True
0x81d3cac2adef3450f85b53b9246cc6d6a541d0fe,ART/USDC,2026-W18,5.0,0.0002,0.3221,1519.73,0.0,0.45763,0.0,,True
0x1807af3897aa6419e770d4642df7b8b06e542c02,WETH/Anon,2026-W19,5.0,9.0554,18110.7191,304864.47,409.960829,0.46109,189.0287,0.0479,False
0x222ccbe78890a4d9ef8d22d7fc1b968be0f2c653,BIO/WETH,2026-W19,5.0,3576.9047,7153809.304,561947.61,33592.665921,0.46109,15489.233,0.2309,False
0x326841efd63340767e02ec88e583f18a82af4a48,WETH/MIGGLES,2026-W19,30.0,46.8586,15619.5487,261832.94,28.309996,0.46109,13.0534,3.5898,True
0x3debc1a83ede28e30baaa43f9fa110e052d4ccdd,CADC/WETH,2026-W19,5.0,196.4643,392928.6679,111337.38,1606.708279,0.46109,740.8367,0.2652,False
0x3f932b543490c477846288e48e4546a04ff1410e,USDC/WCT,2026-W19,30.0,16.1408,5380.2769,19205.16,41.193564,0.46109,18.9939,0.8498,False
0x43b97febdadad12afde21baa96eb762bc26d13f3,USDC/axlUSDC,2026-W19,1.0,189.866,1898660.1246,235669.43,192.580388,0.46109,88.7968,2.1382,True
0x458f1d779e5f9ee149b53b8f77c5d62c2bc28d8e,1000X/USDC,2026-W19,100.0,24.0716,2407.1644,7769.54,27.28441,0.46109,12.5806,1.9134,True
0x5aadacac0dededd534990ddc0ea6565d104b48de,kVCM/USDC,2026-W19,100.0,0.0446,4.4563,5121.25,0.595728,0.46109,0.2747,0.1624,False
0x6446021f4e396da3df4235c62537431372195d38,WETH/OETHb,2026-W19,1.0,26.3233,263232.5379,4870570.27,372.592299,0.46109,171.7985,0.1532,False
0x72be417afb0abea66913141c605d313bb389b59c,WETH/LINK,2026-W19,5.0,278.526,557052.0601,321843.99,818.016663,0.46109,377.1791,0.7384,False
0x864cc817099761c7b7f8228822f2bde0b74a6588,WETH/uNEAR,2026-W19,30.0,48.4612,16153.7437,67465.03,19.075825,0.46109,8.7957,5.5096,True
0x9cadc7e36191c8b40d0d02b830dc32ce2242d27b,IDRX/USDC,2026-W19,100.0,273.8648,27386.4812,17225.56,7.404189,0.46109,3.414,80.2182,True
0xa69cdf524d072c366fd050957880552916d29405,WETH/SAND,2026-W19,5.0,196.9702,393940.3463,327312.04,2228.379669,0.46109,1027.483,0.1917,False
0xaa067f08fef60420d050a92e7800e588748b7d67,WETH/MAMO,2026-W19,30.0,544.5253,181508.4493,381439.67,182.182387,0.46109,84.0024,6.4823,True
0xb51c06ee6a8459630f0b98a2372f8121af8f61b1,SPON/WETH,2026-W19,30.0,7.9334,2644.473,18542.47,28.079935,0.46109,12.9474,0.6127,False
0xc8c15670050541255f9b797c008047682524861f,LCAP/USDC,2026-W19,30.0,282.4208,94140.2595,225953.67,1284.083636,0.46109,592.0778,0.477,False
0xd9932a538e4c7621d9ab1b45de31a5d60e672b1c,HIGHER/WETH,2026-W19,30.0,0.0048,1.6088,28104.99,0.0,0.46109,0.0,,True
0xebec4772aba30d82bc64bbb99187b4ca29928e2e,WETH/BENJI,2026-W19,30.0,11.5272,3842.3893,83451.61,7.012729,0.46109,3.2335,3.5649,True
0x1807af3897aa6419e770d4642df7b8b06e542c02,WETH/Anon,2026-W20,5.0,3.6918,7383.5966,286762.06,176.691021,0.480959,84.9812,0.0434,False
0x222ccbe78890a4d9ef8d22d7fc1b968be0f2c653,BIO/WETH,2026-W20,5.0,2360.6569,4721313.857,527847.17,44929.039074,0.480959,21609.0352,0.1092,False
0x326841efd63340767e02ec88e583f18a82af4a48,WETH/MIGGLES,2026-W20,30.0,21.5733,7191.1118,255480.39,31.131313,0.480959,14.9729,1.4408,True
0x3debc1a83ede28e30baaa43f9fa110e052d4ccdd,CADC/WETH,2026-W20,5.0,196.9067,393813.3451,110969.72,1396.581654,0.480959,671.6988,0.2931,False
0x3f932b543490c477846288e48e4546a04ff1410e,USDC/WCT,2026-W20,30.0,23.1243,7708.0978,18805.88,14.018111,0.480959,6.7421,3.4298,True
0x43b97febdadad12afde21baa96eb762bc26d13f3,USDC/axlUSDC,2026-W20,1.0,125.5925,1255925.354,124332.17,161.379334,0.480959,77.6169,1.6181,True
0x458f1d779e5f9ee149b53b8f77c5d62c2bc28d8e,1000X/USDC,2026-W20,100.0,7.5422,754.2169,5990.69,26.297511,0.480959,12.648,0.5963,False
0x5aadacac0dededd534990ddc0ea6565d104b48de,kVCM/USDC,2026-W20,100.0,0.1307,13.0738,4873.56,0.751742,0.480959,0.3616,0.3614,False
0x6446021f4e396da3df4235c62537431372195d38,WETH/OETHb,2026-W20,1.0,27.9041,279040.857,4699685.69,381.689504,0.480959,183.5771,0.152,False
0x68a5aea4de3d938a755d85d1868fe79a9c7b6ae1,WETH/DEGEN,2026-W20,5.0,0.0006,1.1444,3324.82,0.0,0.480959,0.0,,True
0x72be417afb0abea66913141c605d313bb389b59c,WETH/LINK,2026-W20,5.0,196.0922,392184.3584,317779.93,1560.345499,0.480959,750.4625,0.2613,False
0x864cc817099761c7b7f8228822f2bde0b74a6588,WETH/uNEAR,2026-W20,30.0,5.8636,1954.5264,66306.42,72.571615,0.480959,34.904,0.168,False
0x9cadc7e36191c8b40d0d02b830dc32ce2242d27b,IDRX/USDC,2026-W20,100.0,179.5372,17953.7195,17257.88,8.402942,0.480959,4.0415,44.4234,True
0xa69cdf524d072c366fd050957880552916d29405,WETH/SAND,2026-W20,5.0,74.9357,149871.3399,316700.39,1406.197242,0.480959,676.3235,0.1108,False
0xaa067f08fef60420d050a92e7800e588748b7d67,WETH/MAMO,2026-W20,30.0,267.8924,89297.4681,353166.68,199.715031,0.480959,96.0548,2.789,True
0xb51c06ee6a8459630f0b98a2372f8121af8f61b1,SPON/WETH,2026-W20,30.0,11.5009,3833.6402,17808.4,26.748557,0.480959,12.865,0.894,False
0xc8c15670050541255f9b797c008047682524861f,LCAP/USDC,2026-W20,30.0,282.1808,94060.2722,225086.49,1316.647185,0.480959,633.2536,0.4456,False
0xebec4772aba30d82bc64bbb99187b4ca29928e2e,WETH/BENJI,2026-W20,30.0,5.1902,1730.0661,81015.83,23.539346,0.480959,11.3215,0.4584,False
0xd9932a538e4c7621d9ab1b45de31a5d60e672b1c,HIGHER/WETH,2026-W20,30.0,0.1121,37.3824,27264.33,0.0,0.480959,0.0,,True
0x1807af3897aa6419e770d4642df7b8b06e542c02,WETH/Anon,2026-W21,5.0,8.9571,17914.2654,266718.7,140.33238,0.425293,59.6824,0.1501,False
0x222ccbe78890a4d9ef8d22d7fc1b968be0f2c653,BIO/WETH,2026-W21,5.0,1064.4,2128799.9092,448776.25,22295.866483,0.425293,9482.2749,0.1123,False
0x326841efd63340767e02ec88e583f18a82af4a48,WETH/MIGGLES,2026-W21,30.0,25.815,8605.0066,240024.65,56.283056,0.425293,23.9368,1.0785,True
0x3debc1a83ede28e30baaa43f9fa110e052d4ccdd,CADC/WETH,2026-W21,5.0,260.6783,521356.5065,128348.97,780.042178,0.425293,331.7464,0.7858,False
0x3f932b543490c477846288e48e4546a04ff1410e,USDC/WCT,2026-W21,30.0,12.352,4117.3317,18059.44,33.132045,0.425293,14.0908,0.8766,False
0x43b97febdadad12afde21baa96eb762bc26d13f3,USDC/axlUSDC,2026-W21,1.0,53.5847,535846.6995,81790.43,138.37394,0.425293,58.8495,0.9105,False
0x458f1d779e5f9ee149b53b8f77c5d62c2bc28d8e,1000X/USDC,2026-W21,100.0,7.0433,704.3324,5822.0,28.401552,0.425293,12.079,0.5831,False
0x5aadacac0dededd534990ddc0ea6565d104b48de,kVCM/USDC,2026-W21,100.0,0.6748,67.4819,4295.37,0.729661,0.425293,0.3103,2.1747,True
0x6446021f4e396da3df4235c62537431372195d38,WETH/OETHb,2026-W21,1.0,1.275,12750.1709,4474323.66,380.917083,0.425293,162.0014,0.0079,False
0x68a5aea4de3d938a755d85d1868fe79a9c7b6ae1,WETH/DEGEN,2026-W21,5.0,0.0001,0.1647,3224.3,0.0,0.425293,0.0,,True
0x72be417afb0abea66913141c605d313bb389b59c,WETH/LINK,2026-W21,5.0,166.4085,332816.958,297817.03,1544.342424,0.425293,656.7979,0.2534,False
0x864cc817099761c7b7f8228822f2bde0b74a6588,WETH/uNEAR,2026-W21,30.0,166.2592,55419.7499,71664.77,30.319926,0.425293,12.8949,12.8934,True
0x9cadc7e36191c8b40d0d02b830dc32ce2242d27b,IDRX/USDC,2026-W21,100.0,79.7923,7979.2312,17301.88,7.804853,0.425293,3.3193,24.0389,True
0xa69cdf524d072c366fd050957880552916d29405,WETH/SAND,2026-W21,5.0,60.0102,120020.3816,295321.76,2556.826522,0.425293,1087.4003,0.0552,False
0xaa067f08fef60420d050a92e7800e588748b7d67,WETH/MAMO,2026-W21,30.0,288.0889,96029.6216,329574.13,212.074356,0.425293,90.1937,3.1941,True
0xb51c06ee6a8459630f0b98a2372f8121af8f61b1,SPON/WETH,2026-W21,30.0,5.2965,1765.4911,17161.98,72.767149,0.425293,30.9474,0.1711,False
0xc8c15670050541255f9b797c008047682524861f,LCAP/USDC,2026-W21,30.0,141.9261,47308.6958,218290.36,1315.101166,0.425293,559.3033,0.2538,False
0xd9932a538e4c7621d9ab1b45de31a5d60e672b1c,HIGHER/WETH,2026-W21,30.0,0.0205,6.8262,25760.62,0.0,0.425293,0.0,,True
0xebec4772aba30d82bc64bbb99187b4ca29928e2e,WETH/BENJI,2026-W21,30.0,11.5457,3848.5541,75782.79,7.250348,0.425293,3.0835,3.7443,True
0x1807af3897aa6419e770d4642df7b8b06e542c02,WETH/Anon,2026-W22,5.0,3.4612,6922.4855,256097.86,161.078447,0.423407,68.2018,0.0507,False
0x222ccbe78890a4d9ef8d22d7fc1b968be0f2c653,BIO/WETH,2026-W22,5.0,1073.7765,2147553.0547,419530.78,22069.207533,0.423407,9344.2671,0.1149,False
0x326841efd63340767e02ec88e583f18a82af4a48,WETH/MIGGLES,2026-W22,30.0,80.5106,26836.8665,229987.57,40.22838,0.423407,17.033,4.7267,True
0x3debc1a83ede28e30baaa43f9fa110e052d4ccdd,CADC/WETH,2026-W22,5.0,175.4076,350815.2415,144375.81,1242.972829,0.423407,526.284,0.3333,False
0x3f932b543490c477846288e48e4546a04ff1410e,USDC/WCT,2026-W22,30.0,7.2101,2403.3504,17321.43,22.825147,0.423407,9.6643,0.7461,False
0x43b97febdadad12afde21baa96eb762bc26d13f3,USDC/axlUSDC,2026-W22,1.0,41.3981,413980.527,76284.66,92.977299,0.423407,39.3673,1.0516,True
0x458f1d779e5f9ee149b53b8f77c5d62c2bc28d8e,1000X/USDC,2026-W22,100.0,6.7869,678.6869,5649.57,8.616245,0.423407,3.6482,1.8603,True
0x5aadacac0dededd534990ddc0ea6565d104b48de,kVCM/USDC,2026-W22,100.0,0.2683,26.8329,4450.9,0.0,0.423407,0.0,,True
0x6446021f4e396da3df4235c62537431372195d38,WETH/OETHb,2026-W22,1.0,3.8394,38393.6325,4325690.19,343.294701,0.423407,145.3535,0.0264,False
0x72be417afb0abea66913141c605d313bb389b59c,WETH/LINK,2026-W22,5.0,157.1711,314342.1576,281519.05,989.82429,0.423407,419.099,0.375,False
0x864cc817099761c7b7f8228822f2bde0b74a6588,WETH/uNEAR,2026-W22,30.0,132.1395,44046.5019,78413.73,35.533777,0.423407,15.0453,8.7828,True
0x9cadc7e36191c8b40d0d02b830dc32ce2242d27b,IDRX/USDC,2026-W22,100.0,171.5289,17152.8929,17121.46,7.296971,0.423407,3.0896,55.5182,True
0xa69cdf524d072c366fd050957880552916d29405,WETH/SAND,2026-W22,5.0,49.3003,98600.5113,283676.25,500.869094,0.423407,212.0717,0.2325,False
0xaa067f08fef60420d050a92e7800e588748b7d67,WETH/MAMO,2026-W22,30.0,346.258,115419.3447,323173.65,119.03499,0.423407,50.4003,6.8702,True
0xb51c06ee6a8459630f0b98a2372f8121af8f61b1,SPON/WETH,2026-W22,30.0,2.9341,978.0391,16707.05,19.94747,0.423407,8.4459,0.3474,False
0xc8c15670050541255f9b797c008047682524861f,LCAP/USDC,2026-W22,30.0,116.8261,38942.0274,219935.03,1186.427066,0.423407,502.3421,0.2326,False
0xd9932a538e4c7621d9ab1b45de31a5d60e672b1c,HIGHER/WETH,2026-W22,30.0,0.0052,1.7409,24651.0,0.0,0.423407,0.0,,True
0xebec4772aba30d82bc64bbb99187b4ca29928e2e,WETH/BENJI,2026-W22,30.0,70.1222,23374.0549,73847.59,6.728845,0.423407,2.849,24.6129,True
0x68a5aea4de3d938a755d85d1868fe79a9c7b6ae1,WETH/DEGEN,2026-W22,5.0,0.0003,0.5653,3083.49,0.0,0.423407,0.0,,True
0x81d3cac2adef3450f85b53b9246cc6d6a541d0fe,ART/USDC,2026-W22,5.0,0.0207,41.4805,1495.06,0.0,0.423407,0.0,,True
0x1807af3897aa6419e770d4642df7b8b06e542c02,WETH/Anon,2026-W23,5.0,4.5383,9076.6115,216158.39,123.399105,0.363764,44.8881,0.1011,False
0x222ccbe78890a4d9ef8d22d7fc1b968be0f2c653,BIO/WETH,2026-W23,5.0,1369.2605,2738521.0589,361167.35,11921.090841,0.363764,4336.4581,0.3158,False
0x326841efd63340767e02ec88e583f18a82af4a48,WETH/MIGGLES,2026-W23,30.0,20.955,6984.9896,196716.75,43.406083,0.363764,15.7895,1.3271,True
0x3debc1a83ede28e30baaa43f9fa110e052d4ccdd,CADC/WETH,2026-W23,5.0,181.8837,363767.4615,102609.47,2639.72295,0.363764,960.2349,0.1894,False
0x3f932b543490c477846288e48e4546a04ff1410e,USDC/WCT,2026-W23,30.0,2.3448,781.5948,16231.26,15.005364,0.363764,5.4584,0.4296,False
0x43b97febdadad12afde21baa96eb762bc26d13f3,USDC/axlUSDC,2026-W23,1.0,37.7298,377297.9365,64327.21,106.585362,0.363764,38.7719,0.9731,False
0x458f1d779e5f9ee149b53b8f77c5d62c2bc28d8e,1000X/USDC,2026-W23,100.0,8.115,811.5037,5381.97,11.409526,0.363764,4.1504,1.9552,True
0x5aadacac0dededd534990ddc0ea6565d104b48de,kVCM/USDC,2026-W23,100.0,0.2447,24.4697,3991.98,0.469623,0.363764,0.1708,1.4327,True
0x6446021f4e396da3df4235c62537431372195d38,WETH/OETHb,2026-W23,1.0,15.3883,153882.9661,3724343.77,369.779586,0.363764,134.5123,0.1144,False
0x68a5aea4de3d938a755d85d1868fe79a9c7b6ae1,WETH/DEGEN,2026-W23,5.0,0.0008,1.648,3113.84,0.0,0.363764,0.0,,True
0x72be417afb0abea66913141c605d313bb389b59c,WETH/LINK,2026-W23,5.0,228.6271,457254.1809,242772.15,1227.565477,0.363764,446.5436,0.512,False
0x864cc817099761c7b7f8228822f2bde0b74a6588,WETH/uNEAR,2026-W23,30.0,159.4687,53156.2448,69136.8,442.960597,0.363764,161.1329,0.9897,False
0x9cadc7e36191c8b40d0d02b830dc32ce2242d27b,IDRX/USDC,2026-W23,100.0,118.37,11837.0034,16581.72,3.775026,0.363764,1.3732,86.2001,True
0xa69cdf524d072c366fd050957880552916d29405,WETH/SAND,2026-W23,5.0,63.2386,126477.2519,239269.63,612.851653,0.363764,222.9331,0.2837,False
0xaa067f08fef60420d050a92e7800e588748b7d67,WETH/MAMO,2026-W23,30.0,383.1297,127709.8978,273052.96,157.873187,0.363764,57.4285,6.6714,True
0xb51c06ee6a8459630f0b98a2372f8121af8f61b1,SPON/WETH,2026-W23,30.0,11.3867,3795.557,15305.83,30.165948,0.363764,10.9733,1.0377,True
0xc8c15670050541255f9b797c008047682524861f,LCAP/USDC,2026-W23,30.0,105.7856,35261.8615,203541.56,1279.409538,0.363764,465.4025,0.2273,False
0xebec4772aba30d82bc64bbb99187b4ca29928e2e,WETH/BENJI,2026-W23,30.0,27.3109,9103.6172,63810.57,46.275932,0.363764,16.8335,1.6224,True
0xd9932a538e4c7621d9ab1b45de31a5d60e672b1c,HIGHER/WETH,2026-W23,30.0,0.0043,1.4223,21059.47,0.0,0.363764,0.0,,True
0xbe753b54a37fe6b5c83bc2ed1bf133b4f230adf4,USDC/FAI,2026-W23,30.0,0.0112,3.7498,4793.79,0.0,0.363764,0.0,,True
0x1807af3897aa6419e770d4642df7b8b06e542c02,WETH/Anon,2026-W24,5.0,1.1908,2381.5834,204408.67,0.0,0.336082,0.0,,True
0x222ccbe78890a4d9ef8d22d7fc1b968be0f2c653,BIO/WETH,2026-W24,5.0,337.3243,674648.6992,357932.61,0.0,0.336082,0.0,,True
0x326841efd63340767e02ec88e583f18a82af4a48,WETH/MIGGLES,2026-W24,30.0,3.2785,1092.8481,185158.1,0.0,0.336082,0.0,,True
0x3debc1a83ede28e30baaa43f9fa110e052d4ccdd,CADC/WETH,2026-W24,5.0,50.1847,100369.3074,85488.44,0.0,0.336082,0.0,,True
0x3f932b543490c477846288e48e4546a04ff1410e,USDC/WCT,2026-W24,30.0,0.1709,56.9531,15741.11,0.0,0.336082,0.0,,True
0x43b97febdadad12afde21baa96eb762bc26d13f3,USDC/axlUSDC,2026-W24,1.0,10.9527,109527.3481,63411.2,0.0,0.336082,0.0,,True
0x458f1d779e5f9ee149b53b8f77c5d62c2bc28d8e,1000X/USDC,2026-W24,100.0,0.6309,63.0866,5398.0,0.0,0.336082,0.0,,True
0x5aadacac0dededd534990ddc0ea6565d104b48de,kVCM/USDC,2026-W24,100.0,0.0038,0.3814,3608.08,0.0,0.336082,0.0,,True
0x6446021f4e396da3df4235c62537431372195d38,WETH/OETHb,2026-W24,1.0,1.3401,13401.3054,3514131.03,0.0,0.336082,0.0,,True
0x68a5aea4de3d938a755d85d1868fe79a9c7b6ae1,WETH/DEGEN,2026-W24,5.0,0.0002,0.3043,3138.69,0.0,0.336082,0.0,,True
0x72be417afb0abea66913141c605d313bb389b59c,WETH/LINK,2026-W24,5.0,37.2823,74564.574,230727.43,0.0,0.336082,0.0,,True
0x864cc817099761c7b7f8228822f2bde0b74a6588,WETH/uNEAR,2026-W24,30.0,35.6668,11888.9472,65922.09,0.0,0.336082,0.0,,True
0x9cadc7e36191c8b40d0d02b830dc32ce2242d27b,IDRX/USDC,2026-W24,100.0,75.4934,7549.3422,16417.43,0.0,0.336082,0.0,,True
0xa69cdf524d072c366fd050957880552916d29405,WETH/SAND,2026-W24,5.0,8.1809,16361.7848,216108.85,0.0,0.336082,0.0,,True
0xaa067f08fef60420d050a92e7800e588748b7d67,WETH/MAMO,2026-W24,30.0,103.1144,34371.4811,257862.02,0.0,0.336082,0.0,,True
0xb51c06ee6a8459630f0b98a2372f8121af8f61b1,SPON/WETH,2026-W24,30.0,2.751,916.991,14831.98,0.0,0.336082,0.0,,True
0xc8c15670050541255f9b797c008047682524861f,LCAP/USDC,2026-W24,30.0,63.1975,21065.8489,195673.43,0.0,0.336082,0.0,,True
0xd9932a538e4c7621d9ab1b45de31a5d60e672b1c,HIGHER/WETH,2026-W24,30.0,0.0006,0.1945,20279.9,0.0,0.336082,0.0,,True
0xebec4772aba30d82bc64bbb99187b4ca29928e2e,WETH/BENJI,2026-W24,30.0,6.411,2137.0154,60369.13,0.0,0.336082,0.0,,True
0xbe753b54a37fe6b5c83bc2ed1bf133b4f230adf4,USDC/FAI,2026-W24,30.0,0.0002,0.072,4803.58,0.0,0.336082,0.0,,True
0x0652202c4b2d09cb93aedefadc14b36869483a98,WETH/USDC,2025-W05,100.0,0.0003,0.0266,0.09,0.0,0.0,0.0,,True
0x0652202c4b2d09cb93aedefadc14b36869483a98,WETH/USDC,2025-W06,100.0,0.0009,0.0899,0.14,0.0,0.0,0.0,,True
0x0652202c4b2d09cb93aedefadc14b36869483a98,WETH/USDC,2025-W07,100.0,0.0008,0.0791,0.2,0.0,0.0,0.0,,True
0x0652202c4b2d09cb93aedefadc14b36869483a98,WETH/USDC,2025-W08,100.0,0.2175,21.7521,1.77,0.0,0.0,0.0,,True
0x0e62644261fa9c5f2a068d133927bb0678ac042d,PONKE/USDC,2025-W08,30.0,157.8573,52619.09,198056.77,0.0,0.0,0.0,,True
0x0e62644261fa9c5f2a068d133927bb0678ac042d,PONKE/USDC,2025-W09,30.0,327.1389,109046.2907,182003.1,0.0,0.0,0.0,,True
0x0e62644261fa9c5f2a068d133927bb0678ac042d,PONKE/USDC,2025-W10,30.0,296.5668,98855.5951,163766.43,0.0,0.0,0.0,,True
0x0e62644261fa9c5f2a068d133927bb0678ac042d,PONKE/USDC,2025-W11,30.0,230.3259,76775.2976,151127.29,0.0,0.0,0.0,,True
0x0e62644261fa9c5f2a068d133927bb0678ac042d,PONKE/USDC,2025-W12,30.0,141.6626,47220.8776,157719.36,0.0,0.0,0.0,,True
0x0e62644261fa9c5f2a068d133927bb0678ac042d,PONKE/USDC,2025-W13,30.0,204.9582,68319.4039,158554.91,0.0,0.0,0.0,,True
0x0e62644261fa9c5f2a068d133927bb0678ac042d,PONKE/USDC,2025-W14,30.0,278.0743,92691.4179,142325.63,0.0,0.0,0.0,,True
0x0e62644261fa9c5f2a068d133927bb0678ac042d,PONKE/USDC,2025-W15,30.0,267.8279,89275.9688,136478.61,0.0,0.0,0.0,,True
0x16ec812eda36556888fef6aac5eb80e844d2e8ff,WETH/wrsETH,2025-W15,1.0,2.5642,25641.9513,2365.53,0.0,0.0,0.0,,True
0x6bfdf73dc419f2d9393af8e68459491395ea88a2,WETH/DOG,2025-W15,30.0,0.1559,51.952,2902.47,0.0,0.0,0.0,,True
0x0e62644261fa9c5f2a068d133927bb0678ac042d,PONKE/USDC,2025-W16,30.0,188.2556,62751.8805,139951.47,0.0,0.0,0.0,,True
0x16ec812eda36556888fef6aac5eb80e844d2e8ff,WETH/wrsETH,2025-W16,1.0,0.2956,2955.7702,1834.16,0.0,0.0,0.0,,True
0x6bfdf73dc419f2d9393af8e68459491395ea88a2,WETH/DOG,2025-W16,30.0,0.1156,38.5258,2945.77,0.0,0.0,0.0,,True
0x5d122990b1a25ae84c223bb4116bdc8b2e8fa827,USD₮0/WETH,2025-W16,100.0,6.0361,603.6083,517.26,0.0,0.0,0.0,,True
0x9aa26b650357bf9cc5439123bcd7e0c0200d90e6,WETH/Base is for everyone,2025-W16,5.0,0.2384,476.7446,3.99,0.0,0.0,0.0,,True
0x16ec812eda36556888fef6aac5eb80e844d2e8ff,WETH/wrsETH,2025-W17,1.0,0.3706,3705.5965,1866.31,0.0,0.0,0.0,,True
0x5d122990b1a25ae84c223bb4116bdc8b2e8fa827,USD₮0/WETH,2025-W17,100.0,8.8655,886.5499,533.8,0.0,0.0,0.0,,True
0x6bfdf73dc419f2d9393af8e68459491395ea88a2,WETH/DOG,2025-W17,30.0,0.2036,67.8692,3330.37,0.0,0.0,0.0,,True
0x16ec812eda36556888fef6aac5eb80e844d2e8ff,WETH/wrsETH,2025-W18,1.0,0.325,3249.7856,1593.61,0.0,0.0,0.0,,True
0x5d122990b1a25ae84c223bb4116bdc8b2e8fa827,USD₮0/WETH,2025-W18,100.0,12.3092,1230.917,556.7,0.0,0.0,0.0,,True
0x6bfdf73dc419f2d9393af8e68459491395ea88a2,WETH/DOG,2025-W18,30.0,0.3605,120.1585,3493.68,0.0,0.0,0.0,,True
